location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,team,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,player_name_norm,sofifa_club,sofifa_position,sofifa_id,match_method,shooting,attacking_heading_accuracy,preferred_foot,weak_foot,statsbomb_name,statsbomb_name_norm,short_name,long_name,player_positions,club_name
"[109.0, 37.3]",Wilfried Guemiand Bony,3598.0,Center Forward,1,0,0.046848908,Manchester City,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.0,37.3,9.894829457853229,39.81688893598895,wilfried guemiand bony,Manchester City,"{'CF', 'ST'}",189963,name,83.0,84,Right,4,,,,,,
"[94.6, 36.2]",Theo Walcott,3668.0,Left Wing,0,0,0.041459296,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.6,36.2,22.45848447691875,18.332420659200213,theo walcott,Arsenal,{'LW'},164859,name,77.0,53,Right,3,,,,,,
"[101.1, 52.0]",Gnégnéri Yaya Touré,3087.0,Right Center Midfield,0,1,0.04421788,Manchester City,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.1,52.0,19.43010309416809,18.3891574092676,gnegneri yaya toure,Manchester City,{'CM'},20289,name,83.0,74,Right,4,,,,,,
"[109.7, 29.4]",Aaron Ramsey,3517.0,Left Center Midfield,0,1,0.30123034,Arsenal,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,109.7,29.4,12.74383208654289,23.88055557507562,aaron ramsey,Arsenal,{'CM'},186561,name,78.0,58,Right,3,,,,,,
"[104.0, 47.3]",Wilfried Guemiand Bony,3598.0,Center Forward,0,1,0.11095885,Manchester City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.0,47.3,15.313458949564597,24.867119625774865,wilfried guemiand bony,Manchester City,"{'CF', 'ST'}",189963,name,83.0,84,Right,4,,,,,,
"[109.5, 37.7]",Wilfried Guemiand Bony,3598.0,Center Forward,1,0,0.05624884,Manchester City,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.5,37.7,9.3931986697823,41.94470616218759,wilfried guemiand bony,Manchester City,"{'CF', 'ST'}",189963,name,83.0,84,Right,4,,,,,,
"[106.8, 35.3]",Gnégnéri Yaya Touré,3087.0,Right Center Midfield,0,1,0.35093418,Manchester City,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.8,35.3,12.221396196834467,31.87388556972862,gnegneri yaya toure,Manchester City,{'CM'},20289,name,83.0,74,Right,4,,,,,,
"[89.1, 49.3]",Fernando Luiz Roza,3054.0,Left Center Midfield,0,0,0.018215073,Manchester City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.1,49.3,28.169405944215445,14.23546204879197,fernando luiz rosa,Manchester City,{'CM'},135507,name,75.0,55,Right,4,,,,,,
"[107.6, 28.2]",Ignacio Monreal Eraso,3498.0,Left Back,0,1,0.058628954,Arsenal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.6,28.2,14.775770707479197,21.184382578275063,ignacio monreal eraso,Arsenal,{'LB'},177604,name,53.0,62,Left,2,,,,,,
"[99.8, 52.8]",Joel Nathaniel Campbell Samuels,5581.0,Right Wing,0,1,0.040083643,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.8,52.8,20.75524090440773,17.22241277162105,joel nathaniel campbell samuels,Arsenal,{'RW'},204713,name,72.0,52,Left,2,,,,,,
"[110.4, 45.9]",Bafétimbi Gomis,20521.0,Center Forward,1,0,0.117854,Swansea City,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.4,45.9,9.783160276720396,36.75927336778192,bafetimbi gomis,Swansea City,"{'CF', 'ST'}",159145,manual,80.0,81,Right,3,{'Bafétimbi Gomis'},bafetimbi gomis,B. Gomis,Bafétimbi Fredius Gomis,ST,Swansea City
"[104.5, 46.9]",Olivier Giroud,3604.0,Center Forward,0,1,0.20338157,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.5,46.9,14.77631994950028,25.8461390159311,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[100.1, 21.1]",Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,0,0,0.012535366,Swansea City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100.1,21.1,23.69133557336944,13.096324451578536,gylfi or sigursson,Swansea City,{'CAM'},184484,name,80.0,60,Right,3,,,,,,
"[109.2, 38.5]",Jonjo Shelvey,3057.0,Right Center Midfield,0,0,0.046689555,Swansea City,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,38.5,9.535623996362276,41.73912922765427,jonjo shelvey,Swansea City,{'CM'},189165,name,75.0,69,Right,3,,,,,,
"[95.4, 43.4]",Joel Nathaniel Campbell Samuels,5581.0,Right Wing,0,0,0.04595543,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.4,43.4,21.71814276129521,18.973596542235413,joel nathaniel campbell samuels,Arsenal,{'RW'},204713,name,72.0,52,Left,2,,,,,,
"[91.3, 32.7]",Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,0,1,0.022285765,Swansea City,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,91.3,32.7,25.86773436638779,15.65967765971592,gylfi or sigursson,Swansea City,{'CAM'},184484,name,80.0,60,Right,3,,,,,,
"[113.0, 40.5]",Olivier Giroud,3604.0,Center Forward,0,0,0.12239959,Arsenal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,40.5,6.139727192636494,61.542228255814045,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[97.5, 32.1]",Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,0,0,0.055132754,Swansea City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.5,32.1,20.801174996860155,18.968016724565462,gylfi or sigursson,Swansea City,{'CAM'},184484,name,80.0,60,Right,3,,,,,,
"[99.5, 50.8]",Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,0,0,0.04358182,Swansea City,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.5,50.8,20.15009444766947,18.49082658849106,gylfi or sigursson,Swansea City,{'CAM'},184484,name,80.0,60,Right,3,,,,,,
"[101.9, 27.0]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.031992633,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.9,27.0,19.31136728069765,17.871769966160937,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[112.4, 42.5]",Laurent Koscielny,3394.0,Left Center Back,0,0,0.08546485,Arsenal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.4,42.5,6.9812695836788805,54.01857992406892,laurent koscielny,Arsenal,{'CB'},165229,name,40.0,81,Right,3,,,,,,
"[114.4, 30.5]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.10511785,Arsenal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.4,30.5,9.445402320706084,25.31731592344512,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[113.9, 43.3]",Laurent Koscielny,3394.0,Left Center Back,0,0,0.6125727,Arsenal,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,113.9,43.3,6.029670907271798,59.55768390631147,laurent koscielny,Arsenal,{'CB'},165229,name,40.0,81,Right,3,,,,,,
"[112.8, 49.0]",Joel Nathaniel Campbell Samuels,5581.0,Right Wing,0,0,0.21403745,Arsenal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,112.8,49.0,9.910221995495355,28.533473721168267,joel nathaniel campbell samuels,Arsenal,{'RW'},204713,name,72.0,52,Left,2,,,,,,
"[100.1, 25.0]",Ashley Williams,3644.0,Left Center Back,0,0,0.031951834,Swansea City,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.1,25.0,21.581419236231906,15.7359439127496,ashley williams,Swansea City,{'CB'},163824,name,43.0,82,Right,4,,,,,,
"[100.8, 23.8]",Joel Nathaniel Campbell Samuels,5581.0,Right Wing,0,0,0.028054954,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.8,23.8,21.722175305433844,15.015476432956728,joel nathaniel campbell samuels,Arsenal,{'RW'},204713,name,72.0,52,Left,2,,,,,,
"[111.8, 55.1]",Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,0,0,0.0393697,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.8,55.1,14.70434799642609,14.51789779686356,alexis alejandro sanchez sanchez,Arsenal,"{'CF', 'ST'}",184941,name,83.0,60,Right,3,,,,,,
"[108.7, 51.8]",Mesut Özil,3496.0,Right Wing,0,0,0.060334682,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.7,51.8,14.084159763720374,21.37001369202885,mesut ozil,Arsenal,{'RW'},176635,name,74.0,54,Left,2,,,,,,
"[102.0, 50.8]",Fabio Borini,7171.0,Right Wing,0,0,0.13590072,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.0,50.8,18.230054854552687,19.873881446059013,fabio borini,Sunderland,{'RW'},186200,manual,75.0,75,Right,3,{'Fabio Borini'},fabio borini,F. Borini,Fabio Borini,"RM, LM, ST",Sunderland AFC
"[95.5, 35.5]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,0,0.03983675,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.5,35.5,21.776065559462296,18.80589390223396,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[113.9, 41.9]",Duncan Watmore,22281.0,Left Wing,0,0,0.1528157,Sunderland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.9,41.9,5.576480184668452,65.62631646348858,duncan watmore,Sunderland,{'LW'},216268,name,62.0,46,Right,3,,,,,,
"[89.3, 48.9]",Yann Gérard M'Vila,4429.0,Right Defensive Midfield,0,0,0.02001482,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.3,48.9,27.9074028037365,14.407381323564133,yann gerard m'vila,Sunderland,{'CDM'},187052,name,60.0,61,Right,3,,,,,,
"[92.9, 41.8]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,0,0.025886346,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.9,41.8,23.761808774796577,17.47863005798364,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[109.3, 36.0]",Fabio Borini,7171.0,Right Wing,0,0,0.05504455,Sunderland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.3,36.0,9.960743257910025,38.609642544532015,fabio borini,Sunderland,{'RW'},186200,manual,75.0,75,Right,3,{'Fabio Borini'},fabio borini,F. Borini,Fabio Borini,"RM, LM, ST",Sunderland AFC
"[107.0, 27.1]",Joel Nathaniel Campbell Samuels,5581.0,Right Wing,0,1,0.14589794,Arsenal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.0,27.1,15.799425622471215,19.416528699484186,joel nathaniel campbell samuels,Arsenal,{'RW'},204713,name,72.0,52,Left,2,,,,,,
"[108.8, 33.4]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,1,0.24243128,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.8,33.4,11.29212557493052,32.15432075554225,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[88.0, 45.3]",DeAndre Yedlin,3658.0,Right Wing Back,0,0,0.018658962,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.0,45.3,28.360095645113752,14.52848143919985,deandre yedlin,Sunderland,{'RWB'},212722,team+token_name+position,51.0,61,Right,3,,,,,,
"[91.5, 36.0]",Alex Oxlade-Chamberlain,3525.0,Left Wing,0,0,0.029070292,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.5,36.0,25.16821221799435,16.404577666735694,alex oxlade chamberlain,Arsenal,{'LW'},198784,name,72.0,34,Right,4,,,,,,
"[102.7, 25.5]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,0,0.012476251,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.7,25.5,19.520490036113337,16.772178887566803,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[92.2, 50.5]",Steven Fletcher,9554.0,Center Forward,0,0,0.019865463,Sunderland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.2,50.5,25.91063970649895,15.142706886514285,steven fletcher,Sunderland,"{'CF', 'ST'}",164769,name,75.0,86,Left,3,,,,,,
"[116.8, 35.1]",Steven Fletcher,9554.0,Center Forward,0,1,0.22859909,Sunderland,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,116.8,35.1,5.018687577444922,60.08760194169791,steven fletcher,Sunderland,"{'CF', 'ST'}",164769,name,75.0,86,Left,3,,,,,,
"[99.5, 23.0]",Mesut Özil,3496.0,Center Attacking Midfield,0,0,0.024718713,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.5,23.0,23.03381006802826,14.24587717260603,mesut ozil,Arsenal,{'CAM'},176635,name,74.0,54,Left,2,,,,,,
"[108.8, 34.3]",Olivier Giroud,3604.0,Center Forward,0,0,0.11984975,Arsenal,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108.8,34.3,10.932247024285536,34.05867288113407,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[108.0, 25.5]",Theo Walcott,3668.0,Left Wing,0,0,0.030138908,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.0,25.5,16.1912206148888,17.169709266733395,theo walcott,Arsenal,{'LW'},164859,name,77.0,53,Right,3,,,,,,
"[108.9, 52.8]",Héctor Bellerín Moruno,3511.0,Right Back,0,0,0.045087036,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.9,52.8,14.584479978730805,19.63159883080463,hector bellerin moruno,Arsenal,{'RB'},203747,name,51.0,59,Right,3,,,,,,
"[114.0, 46.2]",Olivier Giroud,3604.0,Center Forward,1,0,0.07143857,Arsenal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.0,46.2,7.438776781165035,42.49944588376411,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[111.5, 47.4]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,1,0.15989672,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,111.5,47.4,9.740662515968818,33.748068299871285,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[90.2, 39.0]",Yann Gérard M'Vila,4429.0,Right Defensive Midfield,0,0,0.022494936,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.2,39.0,26.088850587942737,15.963744078639476,yann gerard m'vila,Sunderland,{'CDM'},187052,name,60.0,61,Right,3,,,,,,
"[108.8, 53.8]",Duncan Watmore,22281.0,Left Wing,0,0,0.09027687,Sunderland,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.8,53.8,15.285054792181803,18.041537721101943,duncan watmore,Sunderland,{'LW'},216268,name,62.0,46,Right,3,,,,,,
"[106.2, 27.6]",Patrick van Aanholt,3321.0,Left Wing Back,0,1,0.13151245,Sunderland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.2,27.6,16.02801375716904,19.950462710278074,patrick van aanholt,Sunderland,{'LWB'},186190,team+token_name+position,61.0,64,Left,3,,,,,,
"[105.6, 33.2]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,0,0.2151827,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.6,33.2,13.862481740294564,27.289996882045752,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[97.4, 44.4]",Calum Chambers,3713.0,Right Wing,0,0,0.041664135,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.4,44.4,20.1255614828506,20.284555213872427,calum chambers,Arsenal,{'RW'},205989,name,51.0,65,Right,3,,,,,,
"[108.7, 50.6]",Calum Chambers,3713.0,Right Wing,0,0,0.14443657,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.7,50.6,13.376948689817125,23.614740627553186,calum chambers,Arsenal,{'RW'},205989,name,51.0,65,Right,3,,,,,,
"[114.5, 35.8]",Aaron Ramsey,3517.0,Right Defensive Midfield,0,1,0.49451068,Arsenal,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,114.5,35.8,5.9920827973251525,57.42248039773634,aaron ramsey,Arsenal,{'CDM'},186561,name,78.0,58,Right,3,,,,,,
"[107.3, 30.8]",Christian Benteke Liolo,3380.0,Center Forward,0,0,0.06821079,Liverpool,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.3,30.8,13.588232270976237,25.40836872002729,christian benteke liolo,Liverpool,"{'CF', 'ST'}",184111,name,81.0,85,Right,4,,,,,,
"[108.0, 48.2]",Philippe Coutinho Correia,3501.0,Left Wing,0,1,0.13439108,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.0,48.2,12.60281317801704,27.85566462753745,philippe coutinho correia,Liverpool,{'LW'},189242,name,74.0,47,Right,4,,,,,,
"[113.6, 40.0]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,1,0,0.23137365,Arsenal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.6,40.0,5.6000000000000085,66.3349673939252,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[112.4, 36.7]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.35746992,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.4,36.7,7.2173766009541085,51.51824682380335,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[110.6, 55.1]",Christian Benteke Liolo,3380.0,Center Forward,0,0,0.052029558,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.6,55.1,15.244272695015663,15.372391280308891,christian benteke liolo,Liverpool,"{'CF', 'ST'}",184111,name,81.0,85,Right,4,,,,,,
"[106.6, 25.1]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.020304073,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.6,25.1,17.259138159247705,16.788323734394435,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[108.5, 55.3]",James Philip Milner,3473.0,Right Center Midfield,0,1,0.031531822,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,55.3,16.44335523091318,15.993259435247056,james philip milner,Liverpool,{'CM'},138412,name,76.0,69,Right,4,,,,,,
"[109.2, 40.5]",Dejan Lovren,3471.0,Left Center Back,1,0,0.045988224,Liverpool,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,40.5,9.459552050705152,42.27514135608088,dejan lovren,Liverpool,{'CB'},195086,name,40.0,75,Right,4,,,,,,
"[109.1, 37.2]",Olivier Giroud,3604.0,Center Forward,1,0,0.041074086,Arsenal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.1,37.2,9.82996979903805,39.989482086508346,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[114.6, 31.4]",James Philip Milner,3473.0,Right Center Midfield,0,1,0.16320802,Liverpool,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,114.6,31.4,8.704121150351718,29.01187009189148,james philip milner,Liverpool,{'CM'},138412,name,76.0,69,Right,4,,,,,,
"[102.1, 52.4]",Nathaniel Edwin Clyne,4590.0,Right Back,0,0,0.04102502,Liverpool,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.1,52.4,18.878705099926748,18.48197026704497,nathaniel edwin clyne,Liverpool,{'RB'},190456,name,61.0,66,Right,3,,,,,,
"[108.7, 38.3]",Olivier Giroud,3604.0,Center Forward,1,0,0.06631777,Arsenal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.7,38.3,9.992531273406156,39.93463046288701,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[109.6, 39.2]",Christian Benteke Liolo,3380.0,Center Forward,1,0,0.05533009,Liverpool,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.6,39.2,9.125371225325583,43.62975132670325,christian benteke liolo,Liverpool,"{'CF', 'ST'}",184111,name,81.0,85,Right,4,,,,,,
"[113.9, 41.1]",Christian Benteke Liolo,3380.0,Center Forward,0,1,0.49856853,Liverpool,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.9,41.1,5.418775807320313,67.77089690930515,christian benteke liolo,Liverpool,"{'CF', 'ST'}",184111,name,81.0,85,Right,4,,,,,,
"[112.3, 55.4]",Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,0,0,0.013416295,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.3,55.4,14.722160379849145,13.63295629938775,roberto firmino barbosa de oliveira,Liverpool,{'RW'},201942,name,76.0,70,Right,3,,,,,,
"[103.1, 52.4]",Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,0,0,0.047341608,Liverpool,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,52.4,18.15934349721928,18.888352769888336,roberto firmino barbosa de oliveira,Liverpool,{'RW'},201942,name,76.0,70,Right,3,,,,,,
"[107.7, 41.4]",Christian Benteke Liolo,3380.0,Center Forward,1,0,0.048366886,Liverpool,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.7,41.4,10.82808876256563,37.18375930169502,christian benteke liolo,Liverpool,"{'CF', 'ST'}",184111,name,81.0,85,Right,4,,,,,,
"[108.5, 22.5]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.0121428,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,22.5,17.95882878280207,13.40241896711716,philippe coutinho correia,Liverpool,{'LW'},189242,name,74.0,47,Right,4,,,,,,
"[93.6, 30.2]",Santiago Cazorla González,11386.0,Left Defensive Midfield,0,0,0.024521416,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.6,30.2,24.55603591787568,16.002332301709917,santiago cazorla gonzalez,Arsenal,{'CDM'},146562,name,78.0,53,Right,5,,,,,,
"[111.3, 46.5]",Olivier Giroud,3604.0,Center Forward,0,1,0.07472131,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111.3,46.5,9.406156560997692,36.582307383130434,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[101.4, 30.1]",Olivier Giroud,3604.0,Center Forward,0,1,0.048852883,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,101.4,30.1,18.32178621204821,20.286468469820704,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[113.2, 33.6]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.23745595,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,33.6,8.062015876937979,40.16642653116351,alexis alejandro sanchez sanchez,Arsenal,{'LW'},184941,name,83.0,60,Right,3,,,,,,
"[93.0, 38.7]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.04365819,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.0,38.7,23.65082768107704,17.575622360781157,philippe coutinho correia,Liverpool,{'LW'},189242,name,74.0,47,Right,4,,,,,,
"[89.6, 33.7]",Francis Joseph Coquelin,3437.0,Right Defensive Midfield,0,1,0.0133034745,Arsenal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,89.6,33.7,27.133669582273612,15.07596115986684,francis joseph coquelin,Arsenal,{'CDM'},189271,team+token_name+position,54.0,50,Right,3,,,,,,
"[103.8, 30.5]",Aaron Ramsey,3517.0,Right Wing,0,1,0.05706538,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.8,30.5,16.313682907302077,22.320276946490647,aaron ramsey,Arsenal,{'RW'},186561,name,78.0,58,Right,3,,,,,,
"[101.5, 45.3]",Héctor Bellerín Moruno,3511.0,Right Back,0,1,0.07208536,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.5,45.3,16.802683751413046,23.7782759709662,hector bellerin moruno,Arsenal,{'RB'},203747,name,51.0,59,Right,3,,,,,,
"[110.9, 39.1]",Olivier Giroud,3604.0,Center Forward,0,0,0.45937872,Arsenal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.9,39.1,7.999164409486773,49.042458165093066,olivier giroud,Arsenal,"{'CF', 'ST'}",178509,name,82.0,85,Left,3,,,,,,
"[98.3, 32.0]",James Philip Milner,3473.0,Right Center Midfield,0,0,0.068609156,Liverpool,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.3,32.0,20.168419775728587,19.459743547677405,james philip milner,Liverpool,{'CM'},138412,name,76.0,69,Right,4,,,,,,
