location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle
"[113.8, 50.3]",Bamidele Alli,3094.0,Center Attacking Midfield,0,0,0.7551195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.8,50.3,12.022063050907692,21.10170744856469
"[92.9, 42.2]",Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,0,0,0.026721105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9,42.2,27.189152248645044,16.686524598770458
"[109.2, 42.5]",Harry Kane,10955.0,Center Forward,0,1,0.86819655,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.2,42.5,11.085576214162254,38.94887262844707
"[84.4, 41.8]",Toby Alderweireld,20005.0,Right Center Back,0,0,0.014018408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,84.4,41.8,35.64547657136877,12.789658456753122
"[97.8, 23.7]",Charlie Adam,3636.0,Right Defensive Midfield,0,0,0.02267782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.8,23.7,27.541423347387116,13.45142351432363
"[105.8, 38.7]",Bamidele Alli,3094.0,Center Attacking Midfield,0,1,0.098696046,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,105.8,38.7,14.259382875847049,31.233313144311484
"[93.5, 26.7]",Danny Rose,3594.0,Left Back,0,0,0.0240992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.5,26.7,29.650295108143528,13.799529328621574
"[108.7, 26.7]",Nacer Chadli,4831.0,Center Attacking Midfield,0,0,0.084164195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.7,26.7,17.45222048909536,17.393583547276467
"[110.2, 42.9]",José Luis Sanmartín Mato,3265.0,Center Forward,0,1,0.18979353,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,110.2,42.9,10.22007827758672,41.55302538357609
"[104.1, 19.9]",Heung-Min Son,3083.0,Right Wing,0,0,0.009735815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.1,19.9,25.628499761008253,11.227032265531479
"[94.7, 30.9]",Heung-Min Son,3083.0,Right Wing,0,0,0.03261036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.7,30.9,26.886799735186035,15.977505766336195
"[111.4, 54.2]",Graziano Pellè,11062.0,Center Forward,0,1,0.033177156,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111.4,54.2,16.601204775557704,14.843464405218189
"[102.7, 46.3]",Sadio Mané,3629.0,Left Wing,0,1,0.0686528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.7,46.3,18.411409506064434,23.19559304381399
"[91.6, 48.8]",Dušan Tadić,3831.0,Right Wing,0,1,0.012998627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,91.6,48.8,29.732137494637016,14.668156589747445
"[108.0, 43.1]",Sadio Mané,3629.0,Left Wing,0,1,0.15345307,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.0,43.1,12.393950137062841,34.90054173568659
"[103.1, 32.1]",Dušan Tadić,3831.0,Left Wing,0,0,0.084017724,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,32.1,18.655294154743316,22.156368696966464
"[95.6, 47.9]",Jordy Clasie,16181.0,Left Center Midfield,0,0,0.02227547,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,95.6,47.9,25.64702711816713,16.91760085896913
"[116.0, 46.2]",Steven Davis,3828.0,Center Attacking Midfield,0,1,0.3277912,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,116.0,46.2,7.378346698278689,39.77623678215516
"[114.4, 42.7]",Graziano Pellè,11062.0,Center Forward,1,0,0.15273464,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.4,42.7,6.216912416947817,63.179735457313434
"[113.1, 43.5]",José Miguel da Rocha Fonte,3960.0,Right Center Back,1,0,0.083799034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.1,43.5,7.736924453553884,51.53056777149308
"[111.0, 30.1]",Glenn Murray,3085.0,Center Forward,0,0,0.106256254,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.0,30.1,13.379461872586655,23.83060141302838
"[111.1, 35.8]",Dan Gosling,3343.0,Left Defensive Midfield,1,0,0.0651652,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.1,35.8,9.84123975929863,41.368538584405094
"[94.4, 32.8]",Dan Gosling,3343.0,Left Defensive Midfield,0,0,0.025182998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.4,32.8,26.593232221751453,16.50436138175502
"[99.5, 20.3]",Junior Stanislas,3463.0,Left Midfield,0,0,0.00930351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.5,20.3,28.43132075722125,11.694055778549108
"[92.3, 32.7]",Dušan Tadić,3831.0,Left Wing,0,0,0.037241004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.3,32.7,28.645767575682104,15.39879170071377
"[90.1, 43.7]",Junior Stanislas,3463.0,Left Midfield,0,0,0.040585287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.1,43.7,30.12806001056159,15.01616768153155
"[102.2, 31.6]",Charlie Daniels,3345.0,Left Back,0,1,0.10607476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.2,31.6,19.68247951859724,20.977528461656696
"[89.8, 47.8]",Harry Arter,3304.0,Center Attacking Midfield,0,0,0.020624738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.8,47.8,31.191024349963246,14.170290835850217
"[83.5, 48.1]",Victor Wanyama,3098.0,Right Defensive Midfield,0,1,0.0069747353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,83.5,48.1,37.38796597837331,11.931614185964452
"[95.0, 34.6]",Junior Stanislas,3463.0,Left Midfield,0,0,0.0689508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.0,34.6,25.57655176133014,17.401044682823333
"[114.0, 37.6]",Dan Gosling,3343.0,Left Defensive Midfield,1,0,0.1431965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.0,37.6,6.4621977685614045,61.77902744413217
"[97.0, 43.1]",Matt Ritchie,3049.0,Right Midfield,0,0,0.02782265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,97.0,43.1,23.207972767995056,19.39609516784817
"[89.8, 37.0]",Matt Ritchie,3049.0,Right Midfield,0,0,0.020774053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.8,37.0,30.348640826238004,14.94654685687613
"[111.6, 26.4]",Lee Tomlin,4738.0,Center Attacking Midfield,0,0,0.07507554,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111.6,26.4,15.984992962150473,15.672054738175405
"[98.5, 27.5]",Joshua King,3346.0,Center Forward,0,0,0.024303565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.5,27.5,24.869660230891775,15.932835169015544
"[103.9, 44.4]",Dan Gosling,3343.0,Left Defensive Midfield,0,0,0.040822092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,103.9,44.4,16.69041641182148,26.12960673008469
"[102.3, 24.1]",Junior Stanislas,3463.0,Left Midfield,0,0,0.032313157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.3,24.1,23.792856070678024,14.43500782611653
"[113.9, 35.4]",Adam Smith,6409.0,Right Back,0,0,0.10818981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.9,35.4,7.640026177965619,49.03425287667743
"[110.9, 45.6]",Craig Gardner,9485.0,Center Attacking Midfield,0,1,0.12238065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.9,45.6,10.68503626573162,36.55955010467993
"[108.4, 44.5]",Craig Gardner,9485.0,Center Attacking Midfield,0,1,0.09958337,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.4,44.5,12.442266674525179,33.764300841618486
"[94.3, 45.2]",Craig Dawson,3523.0,Right Back,0,1,0.037589975,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,94.3,45.2,26.22079327556663,17.022834065478083
"[105.8, 29.0]",Craig Gardner,9485.0,Center Attacking Midfield,0,0,0.051373933,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.8,29.0,17.96218249545417,20.32800515259122
"[97.0, 51.1]",Michail Antonio,3349.0,Right Back,0,0,0.021300524,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,97.0,51.1,25.538402455909416,16.130539671973576
"[110.7, 54.2]",Craig Gardner,9485.0,Center Attacking Midfield,0,0,0.044739343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,54.2,16.97439247808298,15.290921546975726
"[109.8, 37.2]",Andy Carroll,4271.0,Left Center Forward,1,0,0.07905799,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.8,37.2,10.577334257741883,40.39990433373672
"[111.6, 35.6]",Craig Gardner,9485.0,Center Attacking Midfield,0,0,0.15580378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.6,35.6,9.482615672903764,42.27368900609372
"[114.3, 44.4]",Gareth McAuley,3596.0,Right Center Back,0,1,0.12081848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,114.3,44.4,7.200694410957878,51.826129758919535
"[96.4, 40.9]",Dimitri Payet,3491.0,Left Midfield,0,0,0.048106194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.4,40.9,23.61715478206466,19.21280041370587
"[115.8, 37.1]",Cheikhou Kouyaté,3684.0,Right Center Midfield,0,0,0.30610436,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.8,37.1,5.10392006206994,73.34770026964584
"[100.8, 26.5]",Mark Noble,3874.0,Left Center Midfield,0,0,0.032085598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.8,26.5,23.47104599288238,16.02204610583833
"[107.6, 36.0]",Mark Noble,3874.0,Left Center Midfield,0,0,0.1227873,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.6,36.0,13.02919797992187,32.82854179141252
"[112.0, 35.9]",José Salomón Rondón Giménez,4041.0,Center Forward,1,0,0.06747703,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.0,35.9,8.98943824718764,44.63970988515146
"[103.7, 39.4]",Saido Berahino,4630.0,Center Attacking Midfield,0,1,0.11042117,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.7,39.4,16.31103920662322,27.541847301355183
"[90.5, 37.7]",Sandro Ranieri Guimarães Cordeiro,7121.0,Left Defensive Midfield,0,0,0.029803315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.5,37.7,29.58952517361507,15.353102128836033
"[112.6, 43.4]",Mark Noble,3874.0,Left Center Midfield,0,1,0.1607622,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,112.6,43.4,8.143709228600938,49.635463426902625
"[80.2, 61.0]",Stéphane Sessègnon,2966.0,Right Wing,0,1,0.01297231,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,80.2,61.0,45.00044444224967,9.00554532316639
"[110.4, 40.1]",Craig Dawson,3523.0,Right Back,0,1,0.096496105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,110.4,40.1,9.600520819205586,45.2359687325005
"[90.2, 52.0]",Sandro Ranieri Guimarães Cordeiro,7121.0,Left Defensive Midfield,0,1,0.012231109,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,90.2,52.0,32.12537937519182,13.204808844634927
"[94.1, 50.4]",Stéphane Sessègnon,2966.0,Right Wing,0,0,0.048988737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.1,50.4,27.910034037958468,15.193400804226908
"[115.3, 46.5]",Reece Oxford,4273.0,Left Center Midfield,1,0,0.07030312,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.3,46.5,8.021221852062192,37.8766247526792
"[112.4, 38.2]",Saido Berahino,4630.0,Center Attacking Midfield,0,0,0.19148237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.4,38.2,7.810249675906648,53.49368782492411
"[108.4, 37.7]",Victor Chinedu Anichebe,40130.0,Center Forward,0,1,0.09310345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,108.4,37.7,11.825819210524058,36.84398200683911
"[110.7, 39.1]",James Morrison,3490.0,Center Attacking Midfield,0,1,0.28830475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.7,39.1,9.34344690143846,46.218875235131314
"[104.3, 40.3]",Victor Chinedu Anichebe,40130.0,Center Forward,0,0,0.08673212,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.3,40.3,15.702865980450833,28.57771902506154
"[108.6, 41.9]",Victor Chinedu Anichebe,40130.0,Center Forward,0,1,0.1850706,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.6,41.9,11.557248807566623,37.80102227850986
"[98.4, 47.7]",James Morrison,3490.0,Center Attacking Midfield,0,1,0.032918148,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,98.4,47.7,22.931419493786244,18.722712676302496
"[105.9, 50.6]",Georginio Wijnaldum,3567.0,Left Midfield,0,0,0.09751456,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.9,50.6,17.640011337864834,20.9144893372168
"[107.7, 22.4]",Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,0,0,0.015279556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.7,22.4,21.472074888095932,12.467452266411378
"[108.6, 33.5]",Aleksandar Mitrović,4269.0,Left Center Forward,0,0,0.07079236,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.6,33.5,13.122880781291894,30.27764160796618
"[94.6, 31.7]",James Morrison,3490.0,Center Attacking Midfield,0,0,0.041893456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.6,31.7,26.72171401688148,16.230099807015936
"[106.3, 38.1]",Darren Fletcher,4022.0,Right Defensive Midfield,0,1,0.07204559,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.3,38.1,13.831124321616088,32.01419613554369
"[108.8, 54.7]",Chris Brunt,3541.0,Left Back,0,0,0.0464702,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.8,54.7,18.480530295421723,15.389218351801564
"[98.1, 44.6]",Darren Fletcher,4022.0,Right Defensive Midfield,0,0,0.037830997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.1,44.6,22.37789087470042,19.870286611487213
"[102.5, 46.8]",Darren Fletcher,4022.0,Right Defensive Midfield,0,1,0.04267992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.5,46.8,18.77471704180918,22.590236792136327
"[103.3, 49.1]",Darren Fletcher,4022.0,Right Defensive Midfield,0,0,0.04322457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,103.3,49.1,19.018412131405718,21.129635269459886
"[90.1, 40.4]",Claudio Ariel Yacob,3967.0,Left Defensive Midfield,0,0,0.020300213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.1,40.4,29.902675465583346,15.236843629869709
"[94.1, 45.1]",Craig Gardner,9485.0,Left Midfield,0,0,0.0652212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.1,45.1,26.39734835168109,16.927044229777135
"[102.9, 40.5]",Craig Dawson,3523.0,Right Back,0,0,0.05208464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.9,40.5,17.107308379753952,26.311002698069846
"[115.6, 40.7]",Paul Dummett,3065.0,Left Back,1,0,0.18416911,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.6,40.7,4.455333881989099,83.75808565258488
"[110.4, 36.5]",Aleksandar Mitrović,4269.0,Left Center Forward,0,0,0.14634717,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.4,36.5,10.21812115802117,40.98019366248687
"[111.8, 23.2]",Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,0,1,0.0148165645,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111.8,23.2,18.69438418349211,11.128755425421346
"[104.2, 58.4]",Aleksandar Mitrović,4269.0,Left Center Forward,0,1,0.013347328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.2,58.4,24.252834885843754,12.45669222865187
"[114.0, 38.2]",Victor Chinedu Anichebe,40130.0,Center Forward,0,0,0.14441532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.0,38.2,6.2641839053463295,64.16528149716899
"[116.3, 36.5]",Jonathan Grant Evans,11012.0,Left Center Back,0,1,0.21579519,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,116.3,36.5,5.093132631298739,71.43739216720927
"[116.5, 37.0]",Jonathan Grant Evans,11012.0,Left Center Back,0,1,0.21926801,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,116.5,37.0,4.6097722286464435,79.38034472384487
"[102.4, 57.9]",Saido Berahino,4630.0,Center Attacking Midfield,0,1,0.02441113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.4,57.9,25.103187048659773,12.912080381882207
"[110.6, 37.5]",Darren Fletcher,4022.0,Right Defensive Midfield,0,0,0.11484927,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.6,37.5,9.72676719162128,43.72994859331685
"[110.1, 30.3]",Victor Chinedu Anichebe,40130.0,Center Forward,0,0,0.19373932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.1,30.3,13.860014430006922,24.21556854436737
"[104.1, 26.2]",Saido Berahino,4630.0,Center Attacking Midfield,0,0,0.0805543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.1,26.2,21.053503271427306,16.579213931029432
"[116.8, 32.5]",Craig Dawson,3523.0,Right Back,1,0,0.09424514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.8,32.5,8.154140052758477,26.886425618833417
"[89.9, 28.9]",Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,0,0,0.021665003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.9,28.9,32.081458819698334,13.36879613798332
"[109.0, 47.6]",Ibrahim Afellay,4891.0,Center Attacking Midfield,0,1,0.08718608,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.0,47.6,13.370115930686616,28.39890941324241
"[106.7, 33.5]",Graziano Pellè,11062.0,Left Center Forward,1,0,0.044575457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106.7,33.5,14.803377992877165,27.644499847282745
"[115.0, 34.4]",Graziano Pellè,11062.0,Left Center Forward,1,0,0.14727579,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.0,34.4,7.507329751649385,44.74332575109161
"[109.3, 56.7]",Shane Long,3842.0,Right Center Forward,0,1,0.043798264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.3,56.7,19.833809518093094,12.779983633461939
"[106.9, 42.2]",Mame Biram Diouf,3603.0,Center Forward,1,0,0.05171506,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106.9,42.2,13.283448347473627,33.15108267729243
"[105.6, 24.9]",Graziano Pellè,11062.0,Left Center Forward,0,1,0.046571128,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.6,24.9,20.865521800328892,15.360150506420416
"[93.6, 25.8]",Marko Arnautović,3325.0,Left Wing,0,0,0.03839152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,93.6,25.8,29.976657585528116,13.457425104660835
"[90.1, 31.8]",Oriol Romeu Vidal,3272.0,Right Defensive Midfield,0,1,0.021071913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.1,31.8,31.004031995854998,14.200853296449441
"[87.7, 32.0]",Philipp Wollscheid,40121.0,Left Center Back,0,0,0.019568333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,87.7,32.0,33.275967303746405,13.321378298616139
"[96.7, 48.7]",Bojan Krkíc Pérez,4913.0,Right Wing,0,0,0.03563438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.7,48.7,24.871268564349506,17.188747973950353
"[114.5, 34.6]",Marko Arnautović,3325.0,Left Wing,0,1,0.25181577,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,114.5,34.6,7.707788269017253,45.38672916772926
"[86.0, 38.5]",Graziano Pellè,11062.0,Left Center Forward,0,1,0.015681773,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,86.0,38.5,34.03307215048327,13.394193079067346
"[87.2, 35.3]",Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,0,0,0.017915566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,87.2,35.3,33.13502678435616,13.63269368689283
"[105.3, 28.0]",Marko Arnautović,3325.0,Left Wing,0,1,0.0941275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.3,28.0,18.976037521042166,18.868942835526752
"[89.3, 30.8]",Ibrahim Afellay,4891.0,Center Attacking Midfield,0,0,0.01994172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.3,30.8,32.04886893480018,13.652551837280631
"[95.3, 44.5]",Ibrahim Afellay,4891.0,Center Attacking Midfield,0,0,0.03416078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.3,44.5,25.106572844575982,17.83017906814858
"[108.0, 36.4]",Mame Biram Diouf,3603.0,Center Forward,0,0,0.183909,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.0,36.4,12.52836781069266,34.25659593243841
"[111.9, 45.0]",Mame Biram Diouf,3603.0,Center Forward,1,0,0.052968893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.9,45.0,9.518928511129806,40.974846740998686
"[99.5, 45.6]",Geoff Cameron,3480.0,Right Back,0,0,0.033236496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99.5,45.6,21.25111761766896,20.63053049779378
"[102.6, 33.5]",Jordy Clasie,16181.0,Left Defensive Midfield,0,1,0.07576579,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102.6,33.5,18.574444810007115,22.932611730099595
"[106.1, 52.8]",Dušan Tadić,3831.0,Left Midfield,0,0,0.035425454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.1,52.8,18.89576672167605,18.05865630275648
"[99.0, 44.5]",Dušan Tadić,3831.0,Left Midfield,0,0,0.063332096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.0,44.5,21.47673159491453,20.672299408542532
"[88.8, 42.3]",James Ward-Prowse,3328.0,Left Defensive Midfield,0,0,0.026216429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,88.8,42.3,31.2846607780874,14.5346409655798
"[94.6, 31.8]",James Ward-Prowse,3328.0,Left Defensive Midfield,0,0,0.055149507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94.6,31.8,26.690822392725188,16.2665231665476
"[99.6, 30.8]",Angelo Obinze Ogbonna,3843.0,Left Center Back,0,1,0.01720572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99.6,30.8,22.37856116911899,18.604965473802306
"[107.3, 24.1]",Manuel Lanzini,3595.0,Right Center Midfield,0,0,0.038556583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.3,24.1,20.349447166937978,14.316970247465235
"[108.5, 42.4]",Michail Antonio,3349.0,Right Midfield,0,0,0.086695075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,42.4,11.747765745025731,37.017628701169095
"[102.5, 43.2]",Manuel Lanzini,3595.0,Right Center Midfield,0,0,0.074012674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.5,43.2,17.79016582272352,24.98107937873791
"[98.2, 37.9]",Michail Antonio,3349.0,Right Midfield,0,0,0.051315602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.2,37.9,21.90091322296858,20.61357923836363
"[108.9, 29.9]",Diafra Sakho,3962.0,Left Midfield,0,0,0.085514165,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.9,29.9,15.007331541616582,22.997999502246767
"[110.7, 48.2]",Diafra Sakho,3962.0,Left Midfield,0,0,0.03783148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,48.2,12.398790263570072,28.377355350314733
"[111.1, 52.0]",Cheikhou Kouyaté,3684.0,Center Defensive Midfield,0,1,0.045491125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.1,52.0,14.940214188558345,18.963375205073632
